company,ltp,market cap(in cr),listing open,listing close,issue type,listing date,issue size (in Cr),issue price (in rupee),qib subscription,hni subscription,retail subscription,total subscription,listing gain %,current gain %,lot size,sector,industry,minimum_investment_rupee,subscription_status,min_price_range,max_price_range,no_of_share,change_in_cffoa,change_in_ebitda,change_in_eps,change_in_net_profit,change_in_npm_percent,change_in_roce_percent,change_in_roe_percent,change_in_debt_to_equity_ratio,CAGR
Kontor Space,-45.2846216631027,1989.1259943199725,32.08687584346998,206.96994824003883,SME,2023-10-03,1579.1372829427805,71.73860195262229,36.685256939330664,-26.20499513312372,-5.941108929822656,610.884600017595,17.73459545217451,3787.0058974388303,5142,FOOD BEVERAGES & TOBACCO,PHARMACEUTICALS,163495,Oversubscribed,138.0844322359813,179.13637979909302,-10.833713120406777,-328.4984641233449,18514.327888173757,-4372.9510499438165,47.9865420320332,46437.21682071923,274.488379016144,398.66447235129476,78.02434398444046,5.826046810072631
Adani Wilmar,384.4272708956849,-630.1167472531165,26.138299081366632,183.4731270906122,SME,2021-03-30,350.35978176911317,1293.5565185307094,10.888089226311303,-12.732776933255128,664.7969992619276,227.48577747485683,46.985543009864074,538.493097081653,87,SOFTWARE & SERVICES,HEALTHCARE SERVICES,124538,Oversubscribed,17.344663339186056,165.38703683838952,878.5346352901768,541.647222659807,45298.39549023313,-3733.558752223403,-22.467360425076578,19275.28807083284,92.75338024464007,463.42982150241835,50.51081134917988,-8.489946929585983
Organic Recycling,62.82801137316206,1878.552202415935,71.56413976796392,171.9423538385148,SME,2023-09-06,-126.79941135751189,461.9582629181747,33.97683759648122,115.11163728300163,5.79150339038091,33.78273467401801,-12.064715491904062,1882.81969720166,637,HOTELS RESTAURANTS & TOURISM,SURFACE TRANSPORTATION,130802,Oversubscribed,101.65329627999466,866.626287887267,6.546785057808368,-485.72436591852306,39626.03221291967,-26644.90714291882,-345.04343288978254,35380.89110659067,-117.58350674511027,1149.939434198513,16.34095721686353,15.901784124163278
Swashthik Plascon,1521.4365548364442,3211.3759997839916,769.2452443195641,136.46906678526727,MainBoard,2021-08-09,127.31476085491137,226.60561915267363,-6.7541820482878965,486.13501955720506,-12.369097867315554,20.21281161324679,-0.04395008596696215,902.7076907793959,228,GENERAL INDUSTRIALS,GEMS & JEWELLERY,29185,Oversubscribed,770.2886443320693,467.9240492595619,29.25466242653282,-147.63943527114884,-7882.810851239555,16135.34477579793,2504.2501476042316,7028.929030048088,303.7799710474162,794.9115395170168,67.7290366921413,33.1731444402487
AMIC Forging,-66.52918102521984,2336.86890533222,-51.68310236334284,227.20009411204512,SME,2022-09-05,1789.762462589518,125.947102355399,35.55183071893294,-34.601700401639434,4.565583186213559,682.9908463453919,-8.995941334008172,-2.462067600403678,767,CEMENT AND CONSTRUCTION,IT TRAINING SERVICES,146820,Oversubscribed,199.37450364181262,17.70814416632018,59.30958557014768,101.57553562797949,22258.823089712958,-38766.34714317375,21.801773715407734,70296.32458158195,70.33047755842038,853.3138655701076,62.89768867658646,-57.241139644851664
Marco Cables & Conductors,-232.65907097217496,3485.2075318654015,162.30692442266974,184.61246316748125,SME,2022-12-22,292.14323650557884,182.88465903815666,38.51612860175378,-29.240139562827448,-10.777960137734647,157.8404319677958,-23.70389436637352,297.20865162541014,2610,DIVERSIFIED CONSUMER SERVICES,CONSULTING SERVICES,149939,Oversubscribed,81.17795307079318,34.42031875978965,52.2529825910831,217.07097635162293,64084.95941780211,1114.1349008124046,-548.2937645701644,69558.13595405164,358.64622258027117,1003.1410802173338,6.401102112209408,3.683283127182725
Kotyark Industries,172.29901467727365,5900.696248230936,67.19591808046232,558.7449938166242,MainBoard,2023-02-08,11.768991953413892,167.64612337494333,124.22162721421665,-11.229462906943144,179.82877994117044,89.72549919792384,45.13983824605608,747.0413397129975,1359,OIL & GAS,PHARMACEUTICALS,119987,Undersubscribed,222.19423260772936,423.971392270562,389.4913510816285,36.157478656836034,9607.401811944434,-11994.797401257516,-2591.361548159578,34044.89616423754,220.76801699703736,655.1023247448114,74.72629432480005,2.863458655981833
Ameya Precision Engineers,-74.53511072141636,2464.557603628915,3.3673856733200864,94.35620020292953,SME,2022-06-27,-41.19478888470758,467.39132018559053,3.7553905201469124,72.36413584627013,3.4585396720639268,682.0036352453092,5.904877203134774,483.40599819564426,4340,DIVERSIFIED CONSUMER SERVICES,DATA PROCESSING SERVICES,119645,Oversubscribed,117.37649320907207,21.201279074004297,22.24782629595768,324.054022412817,33719.08335218541,-27525.54457741371,-62.84100232011447,20412.539475213904,408.44400639869036,910.7199287975051,21.565622373789957,-6.606939689600573
RBZ Jewellers,38.82018331591146,283.747931003881,94.00814573083582,189.60469175307878,SME,2021-04-15,-140.1783479723508,107.44384950013568,39.64513939812761,6.503856891075721,3.16355567040868,22.68078327639004,-13.673448025771922,964.8697444535931,3269,SOFTWARE & SERVICES,SPECIALTY RETAIL,13047,Oversubscribed,47.95181377752074,32.78940215141446,202.5882848368573,203.7251800341904,62158.819624813375,-1592.7928211944889,-752.777762133355,40881.82181708122,267.8639276288634,1293.2983059933713,-37.18378891638854,-11.932514168219548
EKI Energy Services,-179.8305924427778,-786.1002376978615,99.99264795400242,379.21055601237447,MainBoard,2021-03-19,102.63731500573596,1068.9811457286874,-2.5190332582921293,-31.77158403942104,2.264773003987579,28.840847547525602,55.079616542712984,310.37081841504937,3929,BANKING AND FINANCE,IRON & STEEL PRODUCTS,139013,Oversubscribed,877.5617034767499,852.2121291846845,97.59813386068939,532.0934450907087,45168.734353994296,-39331.83733897772,-194.45327943214733,35470.73504467154,6.92315226329972,974.9901306349605,40.49061058834116,-35.4375486571049
RailTel Corporation,526.648429002804,-667.5600339690111,62.238857848056135,171.22927993121624,SME,2022-09-06,107.16916816982734,228.8776714246428,100.68229982391153,-3.9434148641057396,-8.877922220319185,91.86930371088971,7.345333109151078,171.45123665226632,2286,TRANSPORTATION,UTILITIES:NON-ELECTRICAL,126278,Oversubscribed,255.1665856930531,251.2432654720157,41.008408071274886,-301.72116801496753,28755.354803478192,-14671.293807873826,278.46117625502404,27526.0000574407,28.24429732810019,1031.9849092089325,128.9660334444598,-17.918864964383182
AB Cotspin,1589.6353662602262,1127.2766266728756,313.5094047108439,1068.4439146406812,MainBoard,2023-07-10,50.505293946549315,52.47207532177586,36.714099609794296,-9.86788905435234,0.04566850832572111,12.455259955816189,62.694780292303406,169.7579526474783,3835,AUTOMOBILES & AUTO COMPONENTS,CONSTRUCTION MATERIALS,26798,Oversubscribed,309.0604720311684,504.6471091949575,1003.5382626853727,374.8885235058464,-9422.848847601696,-2847.4259813930826,705.4737679853995,13700.35970945107,275.60766071841033,508.13553494334167,414.64470647254495,187.25417293019945
Sahaj Fashions,-171.41678928928206,810.5318369442773,5.1999793676178285,109.2825538556377,SME,2022-12-08,154.26862297227376,137.14495161854182,34.05611819075936,46.49352928882979,-6.651017209768959,142.91596988503977,-17.989656962043355,945.986057425897,3096,SOFTWARE & SERVICES,MISC. COMMERCIAL SERVICES,129652,Oversubscribed,140.89563882467212,125.7661751220585,26.06953305584449,50.31010461460883,57231.53217531444,33881.57051973443,-129.70914064078045,58670.19341863116,-142.61879319619442,1074.1694614606881,2.5937666834502657,-20.414512667217068
MCON Rasayan,183.5755424679819,2346.3553490448608,42.713908642092655,163.5082652674875,SME,2023-06-02,19.825803539542846,104.88390829192772,34.457678261476964,9.304118288430082,-17.599702428730325,27.56638953299208,-23.573617125340142,333.40118823265766,250,REALTY,PHARMACEUTICALS,30882,Oversubscribed,120.58175911247767,143.4402141294386,8.947999750269137,297.43766028700117,52383.72519989638,-54177.334107383285,-518.2041295844426,39229.230416481536,188.20708708486535,319.71427880576437,-1.6169064432592037,-26.792439305688298
Misquita Engineering,-106.99684902643419,4901.954134751555,95.51839523195507,217.54936533959693,MainBoard,2023-10-06,142.48813764764753,397.4382438230264,39.646897849542185,-20.47818089560981,1.7910623859227925,66.93016047849811,15.271760644404353,289.8547704499869,473,MEDIA,PHARMACEUTICALS,139387,Oversubscribed,60.43028638568179,120.67525847464307,374.8239546354256,-229.45455933097048,66529.9582225209,-66667.74907381603,-704.5154267338556,34466.03382671086,131.13463824008838,584.9400901296427,58.09327080388041,-29.76390762715421
Hi-Green Carbon,-139.6610791759503,1579.8001947881557,57.39266284004405,193.43709305922468,SME,2023-12-29,68.57791114091158,309.76586006503425,37.431955474170316,31.397081169272013,90.5759774350451,135.1409243762586,-5.024478384230275,379.5104255097576,283,FMCG,COMMODITY TRADING & DISTRIBUTION,155378,Oversubscribed,104.55046684574381,22.532010948903967,-18.1159782417839,-450.2005846801446,29025.480269341242,-4809.355070047028,-590.2466373556567,63698.4950190672,214.3040892886597,507.32902293206985,101.42742882643938,-40.33122037818614
Shantidoot Infra Serv,122.40661009773581,-601.3713210423025,6.219124822213942,360.09634297514464,MainBoard,2021-04-15,1132.8699968937326,123.07833860684903,44.618753371136876,6.448924995596043,72.38432886124775,677.3102070728764,104.15136716547991,8489.56579248907,5640,TRANSPORTATION,HEALTHCARE FACILITIES,14988,Oversubscribed,51.5284718437778,216.0199389462319,270.17768255454615,1351.0398969393175,24182.031076260257,-15433.090021620515,-2835.8612324741816,30476.516817194213,34.87649865674889,508.40860370148937,-6.203590124554784,-29.651912328364958
Blue Jet Healthcare,-98.53047520797794,107.06365611969966,349.5552761490686,217.89419144919685,SME,2022-12-08,611.9702538741261,159.79073134981138,43.867945523863824,-28.01179712921621,-9.868688620506882,32.619213269319125,-3.5322256148021127,250.64951715451053,-107,DIVERSIFIED CONSUMER SERVICES,PHARMACEUTICALS,153191,Oversubscribed,54.29428898154086,80.52909330045043,-14.167699317911556,263.20880711131076,13427.421260039644,-8830.982808532232,-538.7451480032379,46978.07064949863,343.24171611758504,1241.200102604531,65.46404497128964,-5.365592309845754
Tamilnad Mercantile Bank,518.3228998925589,-1905.1089972179477,38.399260768395656,671.0998511236666,SME,2023-12-15,-96.03600084484073,109.01221037392008,141.20534711562155,-4.422151956775308,6.57688672906021,308.404685369057,-5.114110649771663,160.95565517656408,633,PHARMACEUTICALS & BIOTECHNOLOGY,CONSTRUCTION & ENGINEERING,138658,Oversubscribed,24.612780061605072,214.97454436496886,31.290275079038814,231.69917088391594,10326.640097310656,-7836.950074595033,275.10172830119797,18258.857794467942,252.02990229299513,-128.25876090128662,-43.94975174251992,-47.471017910746674
Pentagon Rubber,48.60908271618932,-2975.3083954097856,40.620816435836836,211.6868309698413,SME,2021-09-28,1328.2978089097642,161.14151889743425,0.986978835983904,-23.585999066057656,-1.1596139442182452,104.04416094784686,-2.3498783568986408,385.45402371508584,702,FMCG,SPECIALTY CHEMICALS,35747,Oversubscribed,269.32769501209793,968.3796895217788,-21.099270097723597,-246.2779112117256,42847.63802445739,-52658.400811245185,-430.9797323752465,51637.53533543461,294.4893090345592,767.5969903043526,67.61278966984182,-44.13315312772226
Shyam Metalics,111.95362821512589,2535.620282487337,98.63217619073852,2135.142751094559,SME,2023-01-04,156.63027546289499,418.7250756690571,17.923467810968475,-4.998064323232,2.714637733976753,24.367550471562904,1.1613321816595976,936.5700316674829,1380,SOFTWARE & SERVICES,TELECOM SERVICES,116102,Oversubscribed,52.11643742430016,1132.2567620220852,-36.512217638792315,-331.98971510173476,61689.032436384834,-68233.11452860657,-909.4196631013134,55720.10101982821,187.30670437414494,782.8039597173318,84.41077431780306,18.00163938902787
Ambo Agritec,225.8043135920626,8967.351137311976,-10.856630026069453,624.2090683493135,SME,2023-07-10,-57.57636857555029,1330.7319802637141,8.230533416860093,-33.76609792163002,-6.0011259485174335,89.83001771924494,59.38846609124006,2228.1836839163348,82,CEMENT AND CONSTRUCTION,INTERNET SOFTWARE & SERVICES,18802,Oversubscribed,223.31821616668492,274.732420552311,-9.287983449441768,-10448.003030336426,385.5364640490309,-14398.187849497484,-312.04902672543056,12972.058923960214,-3.879952217586215,480.762582646758,34.53560285661307,-30.646464171819325
Paradeep Phosphates,-50.404227660537046,860.7059847719627,-6.42419454069973,202.28534084168967,SME,2021-10-13,40.474172454597344,104.6347504750655,39.046598191223694,10.951344435506499,-5.1775074139105435,30.836275837102754,-14.415900085004782,278.58879522448757,-124,TEXTILES APPARELS & ACCESSORIES,TRAVEL SUPPORT SERVICES,139408,Oversubscribed,96.21694135720833,57.78087718972815,113.11041990792336,41.81481315159234,46409.00940147839,-63834.87912714274,43.59082631398068,60114.495478783305,361.2658948283505,-165.93881544329088,20.947988410054634,-46.86658760392488
Nidan Laboratories,-182.4794234233608,4863.136451107418,18.78282138825776,89.66470425311991,SME,2022-10-17,22.261163802326788,131.4075487788383,42.39111192290076,-8.715066485821072,-14.34478265801121,878.7227129745538,-11.093001688838966,112.91263882304506,34,SOFTWARE & SERVICES,HEAVY ELECTRICAL EQUIPMENT,122840,Oversubscribed,669.2794916819358,91.20531905114856,10.480086491226846,303.8489314521262,50327.60485206818,-50335.39642272441,112.96504141464857,49383.75664588136,53.54607342562617,1137.5792006683928,-37.212830904302876,-18.24206688272234
A G Universal,-117.92814897069734,1160.3746794550011,243.87671334546832,484.85601177372155,SME,2023-11-30,73.99134536824282,88.44058659394469,92.0568735836878,-50.02242323119083,12.36147674357476,16.124133059181844,-9.40675967819739,255.1853590751833,69,BANKING AND FINANCE,ADVERTISING & MEDIA,31251,Oversubscribed,61.23350586110171,161.2093677324128,85.54474674661807,-52.11024706821197,35814.55607161043,-41569.419185289466,-660.8063276913136,35259.39169672729,162.80559756041842,965.0920157602644,28.617587006938543,14.843435723659832
Jinaams Dress,-61.14907189898133,2784.5464411247867,81.8321818135647,92.55002936759884,SME,2019-04-15,85.9863969743185,114.62619777422576,12.622258109575016,250.30483697438763,14.70758263114218,79.4387340087673,-7.496279522655742,302.4534618556797,1609,ABS LTD.,MARINE PORT & SERVICES,166181,Oversubscribed,191.40722758388117,184.68892231535597,6.6821498870489755,291.72939757440355,45130.81480297741,-10944.276229282612,-334.2683541137955,34915.571208100046,103.27193879985305,284.0510490084564,36.07333905231429,-11.035924967427567
A G Universal,172.62255313643035,314.54404846668353,-30.30854276969133,759.0176973436556,SME,2023-08-04,2848.1991245228883,64.34083761786988,35.68889721485305,20.806461127529467,29.417499553947433,115.00811751867585,-4.042077239105508,5148.423338735126,1692,CONSUMER DURABLES,IRON & STEEL/INTERM.PRODUCTS,134096,Oversubscribed,-18.183605211854363,122.8710105059292,62.03858464984087,-282.10494562078026,46820.990949439794,-27806.6429355006,-13.387515576623613,27009.970184813366,98.66628766184664,161.53791582818977,-76.75485647634784,-59.096958811427186
Vivaa Tradecom,-152.48792841782665,367.4452346746577,49.33905164966977,126.09244962171786,MainBoard,2021-06-24,582.3407088571997,97.52668877536141,57.16204781406824,283.7967788533714,15.901223165236132,184.65592802484122,-8.354905612182904,574.5460099978287,4112,FOOD BEVERAGES & TOBACCO,TEXTILES,26490,Oversubscribed,82.39349807537765,421.9077550539838,-8.09652964450558,-40.28613306368653,32364.887660788925,-46617.086157387785,-722.0537260631083,20901.781272972603,162.91828450853905,817.7333142667019,32.68283274981055,144.22444802980954
Sharp Chucks & Machines,38.62589841339248,-1866.7804949609028,194.74973047567244,471.79468128880785,SME,2022-06-03,102.50634699622825,357.70435157049644,15.564869681489098,-1.4926731716481925,-28.16371134878124,24.819465542658232,-5.843234087227657,1568.0526651379105,2308,FOOD BEVERAGES & TOBACCO,DIVERSIFIED,152329,Oversubscribed,371.29933961828857,788.1659175518198,15.795645289209457,227.03986726502578,55917.86385965278,-34015.8737102078,-639.5656340830102,54439.56982182306,164.92297570441804,955.9519568101819,71.0607770345284,-47.62330983853382
Moxsh Overseas Educon,-76.9416750865844,5491.431224163561,41.014140358711046,877.1382836589745,SME,2023-07-05,45.32710054670032,123.92347881906161,33.47321774538016,-39.43720501790252,-2.7126442625876983,30.051696256687624,-14.269252247858095,568.1957315265154,610,CEMENT AND CONSTRUCTION,WAREHOUSING & LOGISTICS,147606,Oversubscribed,68.78209317217751,62.7821769120223,66.74641231031819,570.0197346613651,55981.31864622809,-66383.13903986468,81.93989247085608,25244.80486778601,165.18848052038499,1199.2130692983912,-48.968474117536196,-27.838745740852957
