,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
1676,Delhivery,NPM Ann. %,-,-,,1.73%,-3.16%,-14.13%,-14.60%,-10.18%,-10.22%,-107.69%,-67.14%,,,
1677,Delhivery,EPS Adj. latest Ann.,-,-,,2.2,-3.3,-13.5,-11.6,-4.8,-3.8,-23.9,-9.2,,,
1678,Delhivery,Result Notes,,,,,Notes,Notes,Notes,,,,,,,
1679,Delhivery,Annual Reports,,,,,,,,,,,,,,
1680,Prudent Corporate,Total Rev. Ann.,41.8%,41.5%,994.9,"1,133.5",824.7,618.9,397.4,248.3,199.8,205.5,205.4,,,
1681,Prudent Corporate,Operating Exp. Ann.,40.2%,38.8%,757.5,841.2,611.9,436,305.5,198.8,163.1,166,166.6,,,
1682,Prudent Corporate,Operating Profit Ann.,45.4%,49.2%,216.4,262.4,193.2,175.4,85.3,41.6,35.5,32.3,34.3,,,
1683,Prudent Corporate,OPM Ann. %,2.5%,5.4%,,23.15%,23.42%,28.34%,21.47%,16.74%,17.77%,15.74%,16.71%,,,
1684,Prudent Corporate,Total Exp. Ann.,39.8%,38.6%,,871.4,638.9,462.1,319.2,206.4,170.2,170.2,167.7,,,
1685,Prudent Corporate,EBITDA Ann.,47.1%,51.5%,,292.3,212.8,182.9,91.9,49.5,36.6,39.5,38.8,,,
1686,Prudent Corporate,EBITDA Ann. margin %,3.7%,7.1%,,25.79%,25.80%,29.56%,23.14%,19.93%,18.34%,19.23%,18.89%,,,
1687,Prudent Corporate,Interest Ann.,6.3%,27.9%,1.8,2.4,2.1,2.1,2,0.8,0.7,0.1,0.1,,,
1688,Prudent Corporate,Depr.,33.2%,34.7%,25.4,27.9,24.8,24,11.8,6.7,6.3,4.2,0.9,,,
1689,Prudent Corporate,PBT Ann.,49.7%,54.7%,210.2,262.1,185.8,156.8,78.2,41.9,29.6,34.4,37.8,,,
1690,Prudent Corporate,Tax Ann.,50.4%,53.5%,53.6,66.4,47.1,40.1,19.5,10.7,7.8,8.7,12.2,,,
1691,Prudent Corporate,PAT Before ExtraOrdinary Items Ann.,49.4%,55%,,195.7,138.8,116.7,58.7,31.2,21.9,25.7,25.6,,,
1692,Prudent Corporate,Net Profit Ann.,49.4%,55%,156.6,195.7,138.8,116.7,58.7,31.2,21.9,25.7,25.6,,,
1693,Prudent Corporate,NPM Ann. %,5.7%,10%,,17.72%,17.23%,19.08%,15.01%,12.98%,10.99%,12.95%,12.72%,,,
1694,Prudent Corporate,EPS Adj. latest Ann.,49.3%,54.9%,,47.3,33.5,28.2,14.2,7.5,5.3,6.2,6.2,,,
1695,Prudent Corporate,Annual Reports,,,,,,,,,,,,,,
1696,Life Insurance Corp,Total Rev. Ann.,7.3%,7.6%,"890,139.9","890,139.9","857,369.5","789,203.4","721,303.8","682,228","615,912.3","560,827.7","523,649.1","338,868.6","319,369.4","308,941.2"
1697,Life Insurance Corp,Operating Exp. Ann.,5.6%,6.3%,"835,818.4","833,627.6","815,479.8","745,150.3","707,008.7","670,804.9","612,758.8","557,751.5","513,436.9","329,942.6","311,806.6","303,121.9"
1698,Life Insurance Corp,Operating Profit Ann.,57.9%,99.4%,"53,135.6","53,135.6","27,228.3","36,392.3","13,506.2","10,823.5","1,684.5","2,235","9,411.1","8,621.4","6,613","5,556.1"
1699,Life Insurance Corp,OPM Ann. %,47.2%,85.7%,,5.97%,3.18%,4.61%,1.87%,1.59%,0.27%,0.40%,1.80%,2.54%,2.07%,1.80%
1700,Life Insurance Corp,Total Exp. Ann.,5.6%,6.3%,,"833,627.6","816,070.5","745,691.2","707,527.4","671,330.3","613,191.5","558,124.2","513,767","330,295.2","312,088.1","303,408.7"
1701,Life Insurance Corp,EBITDA Ann.,58.1%,78.1%,,"56,512.3","41,889.6","44,053.1","14,295.1","11,423.1","3,153.5","3,076.2","10,212.2","8,926","7,562.8","5,819.3"
1702,Life Insurance Corp,EBITDA Ann. margin %,47.5%,65.6%,,6.35%,4.89%,5.58%,1.98%,1.67%,0.51%,0.55%,1.95%,2.63%,2.37%,1.88%
1703,Life Insurance Corp,Interest Ann.,3.9%,26.3%,,,126.2,76,85.3,112.5,57.5,39.2,42.4,43,49.8,64.6
1704,Life Insurance Corp,Depr.,4%,6.9%,,,464.5,464.9,433.4,412.9,375.2,333.5,287.7,309.7,231.7,222.2
1705,Life Insurance Corp,PBT Ann.,60.1%,83.4%,"56,512.3","56,512.3","41,299","43,512.2","13,776.4","10,897.7","2,720.8","2,703.5","9,882.2","8,573.3","7,281.3","5,532.5"
1706,Life Insurance Corp,Tax Ann.,-0.6%,295.8%,"7,772.5","7,772.5","5,936.6","5,302.2","7,902.2","7,994",8,15,"7,435.7","6,341.6","4,763.4","3,708.7"
1707,Life Insurance Corp,PAT Before ExtraOrdinary Items Ann.,102.4%,78.2%,,"48,739.8","35,362.4","38,209.9","5,874.2","2,903.7","2,712.7","2,688.5","2,446.4","2,231.7","2,517.9","1,823.8"
1708,Life Insurance Corp,Net Profit Ann.,128.4%,77.8%,"48,151.2","48,151.2","40,675.8","36,397.4","4,043.1","2,900.6","2,712.7","2,688.5","2,446.4","2,231.7","2,517.9","1,823.8"
1709,Life Insurance Corp,NPM Ann. %,113.1%,65.2%,,5.42%,4.82%,4.65%,0.56%,0.42%,0.44%,0.48%,0.46%,0.65%,0.79%,0.59%
1710,Life Insurance Corp,EPS Adj. latest Ann.,128.2%,77.7%,,76.1,64.3,57.6,6.4,4.6,4.3,4.3,3.9,3.5,4,2.9
1711,Life Insurance Corp,Annual Reports,,,,,,,,,,,,,,
1712,Sonu Infratech,Total Rev. Ann.,46.8%,32.9%,149.5,170.6,90.6,64.2,53.9,40.8,41.1,34.1,,,,
1713,Sonu Infratech,Operating Exp. Ann.,-,-,,-,79.9,53.1,45.4,34.9,36.3,31.7,,,,
1714,Sonu Infratech,Operating Profit Ann.,-,-,,-,10.5,11,7.8,5.6,4.7,2.4,,,,
1715,Sonu Infratech,OPM Ann. %,-,-,,-,11.58%,17.12%,14.42%,13.84%,11.32%,6.98%,,,,
1716,Sonu Infratech,Total Exp. Ann.,44.6%,31%,,155.7,86.5,60.6,51.5,38.8,40.3,33.3,,,,
1717,Sonu Infratech,EBITDA Ann.,-,-,,-,10.7,11.2,8.5,5.9,4.8,2.4,,,,
1718,Sonu Infratech,EBITDA Ann. margin %,-,-,,-,11.76%,17.38%,15.73%,14.47%,11.72%,7.03%,,,,
1719,Sonu Infratech,Interest Ann.,39%,29.5%,4.4,5.1,2.7,2.5,1.9,1.5,1.4,0.7,,,,
1720,Sonu Infratech,Depr.,1.6%,10.6%,4,4.3,3.9,5,4.1,2.4,2.6,0.9,,,,
1721,Sonu Infratech,PBT Ann.,83.8%,75.3%,13.3,14.9,4.1,3.7,2.4,1.9,0.9,0.9,,,,
1722,Sonu Infratech,Tax Ann.,75.7%,80.2%,3.4,3.8,1.2,0.9,0.7,0.5,0.2,0.2,,,,
1723,Sonu Infratech,PAT Before ExtraOrdinary Items Ann.,82.8%,73.5%,,11,2.9,2.7,1.8,1.4,0.7,0.6,,,,
1724,Sonu Infratech,Net Profit Ann.,82.8%,73.5%,9.9,11,2.9,2.7,1.8,1.4,0.7,0.6,,,,
1725,Sonu Infratech,NPM Ann. %,25.4%,32.1%,,6.48%,3.18%,4.26%,3.29%,3.45%,1.61%,1.88%,,,,
1726,Sonu Infratech,EPS Adj. latest Ann.,84.6%,77.9%,,10.7,2.8,2.6,1.7,1.4,0.6,0.6,,,,
1727,Sonu Infratech,Annual Reports,,,,,,,,,,,,,,
1728,Rainbow Childrens Medicare,Total Rev. Ann.,16.7%,16.3%,"1,503.5","1,503.5","1,273.5","1,145.2",945.4,626.4,707,551.3,411.6,,,
1729,Rainbow Childrens Medicare,Operating Exp. Ann.,15.9%,14.9%,980,980,823.1,732,628.7,450.9,489.9,433.2,334.7,,,
1730,Rainbow Childrens Medicare,Operating Profit Ann.,17%,18.3%,474.5,474.5,413.5,382,295.9,163.5,205.2,109.6,67.1,,,
1731,Rainbow Childrens Medicare,OPM Ann. %,0.3%,1.7%,,31.56%,32.47%,33.36%,31.30%,26.11%,29.02%,19.88%,16.31%,,,
1732,Rainbow Childrens Medicare,Total Exp. Ann.,16.1%,14.6%,,"1,181.4",984.3,867.8,755.7,560.5,597.9,472,364.7,,,
1733,Rainbow Childrens Medicare,EBITDA Ann.,18.2%,19.2%,,523.4,450.4,413.3,316.7,175.5,217.1,118.1,76.9,,,
1734,Rainbow Childrens Medicare,EBITDA Ann. margin %,1.3%,2.5%,,34.81%,35.37%,36.09%,33.50%,28.01%,30.71%,21.42%,18.69%,,,
1735,Rainbow Childrens Medicare,Interest Ann.,11.7%,10.1%,69.6,69.6,56.1,52.1,50,41.7,43,2.7,1.9,,,
1736,Rainbow Childrens Medicare,Depr.,19.6%,15.2%,131.7,131.8,105.2,83.7,77,67.9,64.9,36,28.1,,,
1737,Rainbow Childrens Medicare,PBT Ann.,19.3%,24.2%,322.1,322.1,289.2,272.8,189.7,65.9,109.2,79.3,47,,,
1738,Rainbow Childrens Medicare,Tax Ann.,21.2%,17.1%,84.5,84.5,74.3,66.9,47.5,16.5,38.3,19.7,10.5,,,
1739,Rainbow Childrens Medicare,PAT Before ExtraOrdinary Items Ann.,18.6%,27.4%,,237.6,214.9,205.9,142.3,49.4,70.9,59.6,36.5,,,
1740,Rainbow Childrens Medicare,Net Profit Ann.,18.6%,27.4%,237.6,237.6,214.9,205.9,142.3,49.4,70.9,59.6,36.5,,,
1741,Rainbow Childrens Medicare,NPM Ann. %,2%,9.9%,,16.33%,17.37%,18.48%,15.38%,8.04%,10.19%,10.98%,9.07%,,,
1742,Rainbow Childrens Medicare,EPS Adj. latest Ann.,18.7%,27.3%,,23.4,21.2,20.3,14,4.9,7,5.9,3.6,,,
1743,Rainbow Childrens Medicare,Result Notes,,,,Notes,Notes,Notes,Notes,,,,,,,
1744,Rainbow Childrens Medicare,Annual Reports,,,,,,,,,,,,,,
1745,Campus Activewear,Total Rev. Ann.,10.3%,19.1%,"1,607.7","1,607.7","1,452.8","1,487","1,196.6",715.1,669.5,489.6,425.2,0.4,,
1746,Campus Activewear,Operating Exp. Ann.,12.3%,19.2%,"1,349.4","1,349.4","1,237.5","1,230.7",952.7,595.3,561.1,406.6,361.7,1.6,,
1747,Campus Activewear,Operating Profit Ann.,0.3%,27.6%,243.5,243.5,210.8,253.6,241.5,116,71.9,57.3,46.9,-1.6,,
1748,Campus Activewear,OPM Ann. %,-9.1%,7.1%,,15.15%,14.51%,17.05%,20.18%,16.22%,10.74%,11.71%,11.02%,-383.69%,,
1749,Campus Activewear,Total Exp. Ann.,12.1%,19.4%,,"1,443.7","1,332.8","1,330.4","1,025.5",645.1,594,429.7,412.5,1.6,,
1750,Campus Activewear,EBITDA Ann.,1.9%,19%,,258.2,215.3,256.3,243.9,119.8,108.3,83,63.5,-1.2,,
1751,Campus Activewear,EBITDA Ann. margin %,-7.6%,-0.1%,,16.06%,14.82%,17.24%,20.38%,16.75%,16.18%,16.95%,14.93%,-285.17%,,
1752,Campus Activewear,Interest Ann.,-1.4%,7.7%,18.8,18.8,23.2,28.7,19.6,17.2,13,14.5,16.4,,,
1753,Campus Activewear,Depr.,12.4%,30.6%,75.5,75.5,72.1,71,53.2,32.7,19.9,8.6,34.3,,,
1754,Campus Activewear,PBT Ann.,-1.4%,16.8%,163.9,163.9,120,156.6,171.1,69.9,75.4,59.9,12.8,-1.2,,
1755,Campus Activewear,Tax Ann.,-12.3%,23.2%,42.8,42.8,30.6,39.5,63.4,43.1,15.1,19.7,5.2,,,
1756,Campus Activewear,PAT Before ExtraOrdinary Items Ann.,4%,15%,,121.2,89.4,117.1,107.8,26.9,60.3,40.2,7.5,-1.2,,
1757,Campus Activewear,Net Profit Ann.,3.8%,15%,121.2,121.2,89.4,117.1,108.5,26.9,60.3,40.2,7.5,-1.2,,
1758,Campus Activewear,NPM Ann. %,-5.5%,-4.4%,,7.60%,6.17%,7.89%,9.02%,3.77%,9.52%,8.66%,1.84%,"-19,303.95%",,
1759,Campus Activewear,EPS Adj. latest Ann.,3.6%,14.9%,,4,2.9,3.8,3.6,0.9,2,1.3,0.3,-0,,
1760,Campus Activewear,Result Notes,,,,Notes,Notes,Notes,Notes,,,,,,,
1761,Campus Activewear,Annual Reports,,,,,,,,,,,,,,
1762,Le Merite Exports,Total Rev. Ann.,-0.1%,19.3%,,525.9,471.9,380.1,527,269.1,217.3,180.9,,,180.5,
1763,Le Merite Exports,Operating Exp. Ann.,-,-,,-,461.8,370.9,494.9,258,210.3,175.6,,,176,
1764,Le Merite Exports,Operating Profit Ann.,-,-,,-,6.4,6,31,10.4,6.4,4.4,,,2.5,
1765,Le Merite Exports,OPM Ann. %,-,-,,-,1.36%,1.57%,5.88%,3.88%,2.94%,2.41%,,,1.36%,
1766,Le Merite Exports,Total Exp. Ann.,1.2%,19.4%,,517.2,469.6,375.7,499,259.8,213,179.3,,,179,
1767,Le Merite Exports,EBITDA Ann.,-,-,,-,10.1,9.2,32.1,11.2,7,5.3,,,4.5,
1768,Le Merite Exports,EBITDA Ann. margin %,-,-,,-,2.15%,2.42%,6.08%,4.15%,3.22%,2.92%,,,2.50%,
1769,Le Merite Exports,Interest Ann.,35.7%,29.2%,,9,7.4,4.1,3.6,1.7,2.5,3.5,,,2.7,
1770,Le Merite Exports,Depr.,33.9%,43.1%,,1.2,0.5,0.6,0.5,0.2,0.2,0.2,,,0.3,
1771,Le Merite Exports,PBT Ann.,-32.3%,15.1%,,8.7,2.3,4.4,28,9.4,4.3,1.6,,,1.5,
1772,Le Merite Exports,Tax Ann.,-36.1%,8.4%,,1.8,0.6,2.1,6.9,2.3,1.2,0.5,,,0.5,
1773,Le Merite Exports,PAT Before ExtraOrdinary Items Ann.,-31.1%,16.6%,,6.9,1.8,2.3,21.1,7.1,3.2,1.1,,,1,
1774,Le Merite Exports,Net Profit Ann.,-33.9%,13.8%,,6.1,1.8,4.3,21.1,7.1,3.2,1.1,,,1,
1775,Le Merite Exports,NPM Ann. %,-30.7%,-1.7%,,1.33%,0.37%,0.61%,4.00%,2.62%,1.45%,0.62%,,,0.57%,
1776,Le Merite Exports,EPS Adj. latest Ann.,-34%,14%,,2.5,0.7,1.8,8.7,2.9,1.3,0.5,,,0.4,
1777,Le Merite Exports,Annual Reports,,,,,,,,,,,,,,
1778,Fone4 Communications,Total Rev. Ann.,3.9%,0.3%,,58.4,142.5,103.1,52,63.8,57.5,152.4,,,,
1779,Fone4 Communications,Operating Exp. Ann.,-,-,,-,148.5,104.1,49.9,61.1,56.1,150.1,,,,
1780,Fone4 Communications,Operating Profit Ann.,-,-,,-,-6.1,-3.7,0.3,2,1.3,-3.2,,,,
1781,Fone4 Communications,OPM Ann. %,-,-,,-,-4.26%,-3.55%,0.56%,3.17%,2.34%,-2.11%,,,,
1782,Fone4 Communications,Total Exp. Ann.,6%,0.9%,,61.3,148.9,105.2,51.5,64,58.7,154.2,,,,
1783,Fone4 Communications,EBITDA Ann.,-,-,,-,-6,-1.1,2.1,2.7,1.4,2.3,,,,
1784,Fone4 Communications,EBITDA Ann. margin %,-,-,,-,-4.23%,-1.04%,3.97%,4.21%,2.51%,1.52%,,,,
1785,Fone4 Communications,Interest Ann.,-37%,-30.1%,,0.2,0.3,0.4,0.8,1.8,1.2,2.2,,,,
1786,Fone4 Communications,Depr.,-50%,-41%,,0.1,0.2,0.6,0.8,1.1,1.4,1.8,,,,
1787,Fone4 Communications,PBT Ann.,-,-,,-2.9,-6.4,-2.1,0.4,-0.2,-1.2,-1.7,,,,
1788,Fone4 Communications,Tax Ann.,-26.3%,-,,0.2,0.1,-0.2,0.5,-0.1,-0.2,-0.2,,,,
1789,Fone4 Communications,PAT Before ExtraOrdinary Items Ann.,-,-,,-3.2,-6.5,-1.9,-0.1,-0.1,-1,-1.6,,,,
1790,Fone4 Communications,Net Profit Ann.,-,-,,-3.2,-6.5,-1.9,0.8,-0.1,-1,-1.6,,,,
1791,Fone4 Communications,NPM Ann. %,-,-,,-5.46%,-4.56%,-1.88%,1.53%,-0.15%,-1.70%,-1.05%,,,,
1792,Fone4 Communications,EPS Adj. latest Ann.,-,-,,-1.3,-2.6,-0.8,0.3,-0,-0.4,-0.6,,,,
1793,Fone4 Communications,Annual Reports,,,,,,,,,,,,,,
1794,Nanavati Ventures,Total Rev. Ann.,-22.1%,8.2%,,8.9,26.2,16.1,18.8,11.3,6,0.6,1.1,0.7,,
1795,Nanavati Ventures,Operating Exp. Ann.,-,-,,-,25.9,15.8,18.8,11.2,5.9,0.6,1.1,0.7,,
1796,Nanavati Ventures,Operating Profit Ann.,-,-,,-,-0,0.2,-0,0.1,0.1,,,,,
1797,Nanavati Ventures,OPM Ann. %,-,-,,-,-0.10%,1.45%,-0.19%,0.84%,1.31%,-0.05%,0.04%,-0.06%,,
1798,Nanavati Ventures,Total Exp. Ann.,-22.9%,7.8%,,8.6,25.9,15.8,18.8,11.2,5.9,0.6,1.1,0.7,,
1799,Nanavati Ventures,EBITDA Ann.,-,-,,-,0.3,0.3,0,0.2,0.1,,,,,
1800,Nanavati Ventures,EBITDA Ann. margin %,-,-,,-,1.13%,1.81%,0.20%,1.51%,1.31%,0.10%,0.04%,-0.06%,,
1801,Nanavati Ventures,Interest Ann.,-,-,,,,,,,,,,,,
1802,Nanavati Ventures,Depr.,-,-,,0,0,0,0,0,,,,,,
1803,Nanavati Ventures,PBT Ann.,-,24.6%,,0.3,0.3,0.1,0,0.2,0.1,,,,,
1804,Nanavati Ventures,Tax Ann.,-,-,,0.1,0.1,0,0,0,0,,,,,
1805,Nanavati Ventures,PAT Before ExtraOrdinary Items Ann.,-,14.9%,,0.2,0.2,0.1,0,0.1,0.1,,,,,
1806,Nanavati Ventures,Net Profit Ann.,-,14.9%,,0.2,0.2,0.1,0,0.1,0.1,,,,,
1807,Nanavati Ventures,NPM Ann. %,236.6%,24%,,2.67%,0.75%,0.53%,0.07%,1.05%,0.91%,0.04%,0.01%,-0.05%,,
1808,Nanavati Ventures,EPS Adj. latest Ann.,-,38%,,0.5,0.4,0.2,0,0.3,0.1,,,,,
1809,Nanavati Ventures,Annual Reports,,,,,,,,,,,,,,
1810,Jeena Sikho Lifecare,Total Rev. Ann.,47.6%,37.9%,,475.5,330.9,207.4,148,136.9,95.2,105.9,32.8,,,
1811,Jeena Sikho Lifecare,Operating Exp. Ann.,-,-,,-,231.4,159.2,128.5,118.9,83.7,95.2,29.9,,,
1812,Jeena Sikho Lifecare,Operating Profit Ann.,-,-,,-,93,45.6,18.1,16.9,10.7,10.7,2.9,,,
1813,Jeena Sikho Lifecare,OPM Ann. %,-,-,,-,28.11%,21.99%,12.20%,12.33%,11.23%,10.08%,8.76%,,,
1814,Jeena Sikho Lifecare,Total Exp. Ann.,38.5%,32.3%,,353.4,236.9,163.1,133,122.7,87.3,97.5,30.1,,,
1815,Jeena Sikho Lifecare,EBITDA Ann.,-,-,,-,99.4,48.2,19.5,18,11.4,10.7,2.9,,,
1816,Jeena Sikho Lifecare,EBITDA Ann. margin %,-,-,,-,30.05%,23.25%,13.20%,13.11%,12.02%,10.13%,8.77%,,,
1817,Jeena Sikho Lifecare,Interest Ann.,-23.1%,-20.8%,,0.5,0.4,0.7,1.1,1.3,1.6,1.1,,,,
1818,Jeena Sikho Lifecare,Depr.,38.1%,35.6%,,8.7,5.1,3.2,3.3,2.5,1.9,1.2,0.2,,,
1819,Jeena Sikho Lifecare,PBT Ann.,100.7%,72.9%,,122.1,93.9,44.3,15.1,14.2,7.9,8.4,2.7,,,
1820,Jeena Sikho Lifecare,Tax Ann.,100.2%,73.3%,,31.3,24.7,10.8,3.9,3.9,2,2.4,0.8,,,
1821,Jeena Sikho Lifecare,PAT Before ExtraOrdinary Items Ann.,100.8%,73.3%,,90.7,69.2,33.5,11.2,10.3,5.8,6,1.9,,,
1822,Jeena Sikho Lifecare,Net Profit Ann.,100.8%,73.3%,,90.7,69.2,33.8,11.2,10.3,5.8,6,1.9,,,
1823,Jeena Sikho Lifecare,NPM Ann. %,36.3%,25.6%,,19.34%,21.33%,16.37%,7.63%,7.57%,6.18%,5.70%,5.84%,,,
1824,Jeena Sikho Lifecare,EPS Adj. latest Ann.,100.9%,71%,,7.3,5.6,2.7,0.9,0.8,0.5,0.5,0.2,,,
1825,Jeena Sikho Lifecare,Annual Reports,,,,,,,,,,,,,,
1826,Hariom Pipe,Total Rev. Ann.,46.4%,53.2%,"1,359.9","1,359.9","1,158.4",644.5,433.3,254.8,161.2,,,,,
1827,Hariom Pipe,Operating Exp. Ann.,46.7%,53.8%,"1,181.6","1,181.6","1,014.6",561.8,374.5,219.9,137.3,,,,,
1828,Hariom Pipe,Operating Profit Ann.,46.2%,49.5%,175.4,175.4,138.6,81.9,56.1,34.3,23.5,,,,,
1829,Hariom Pipe,OPM Ann. %,-0.1%,-2.4%,,12.90%,11.96%,12.71%,12.95%,13.45%,14.57%,,,,,
1830,Hariom Pipe,Total Exp. Ann.,48.4%,53.5%,,"1,276.8","1,081",581.6,390.7,233.6,149.8,,,,,
1831,Hariom Pipe,EBITDA Ann.,44.7%,49.5%,,178.3,143.8,82.6,58.8,35,23.9,,,,,
1832,Hariom Pipe,EBITDA Ann. margin %,-1.2%,-2.4%,,13.11%,12.41%,12.82%,13.58%,13.72%,14.81%,,,,,
1833,Hariom Pipe,Interest Ann.,76.3%,43.4%,44.9,44.9,32.6,10.4,8.2,7.5,7.4,,,,,
1834,Hariom Pipe,Depr.,83.8%,57.4%,50.3,50.3,33.9,9.4,8.1,6.3,5.2,,,,,
1835,Hariom Pipe,PBT Ann.,25%,49%,83.1,83.1,77.4,62.8,42.5,21.2,11.3,,,,,
1836,Hariom Pipe,Tax Ann.,26.4%,44.5%,21.4,21.4,20.6,16.6,10.6,6.1,3.4,,,,,
1837,Hariom Pipe,PAT Before ExtraOrdinary Items Ann.,24.5%,50.8%,,61.7,56.8,46.2,32,15.1,7.9,,,,,
1838,Hariom Pipe,Net Profit Ann.,24.5%,50.8%,61.7,61.7,56.8,46.2,32,15.1,7.9,,,,,
1839,Hariom Pipe,NPM Ann. %,-15.1%,-1.6%,,4.54%,4.92%,7.17%,7.42%,5.95%,4.91%,,,,,
1840,Hariom Pipe,EPS Adj. latest Ann.,24.5%,50.2%,,19.9,18.3,14.9,10.3,4.9,2.6,,,,,
1841,Hariom Pipe,Result Notes,,,,,Notes,Notes,Notes,,,,,,,
1842,Hariom Pipe,Annual Reports,,,,,,,,,,,,,,
1843,Eighty Jewellers,Total Rev. Ann.,-2.2%,11.1%,,109.7,81.1,94.3,117.3,78.7,64.9,81.9,,,,
1844,Eighty Jewellers,Operating Exp. Ann.,-,-,,-,78.2,91.2,113.2,73.5,62.5,80.1,,,,
1845,Eighty Jewellers,Operating Profit Ann.,-,-,,-,2.8,2.7,3.2,4.8,2,1.5,,,,
1846,Eighty Jewellers,OPM Ann. %,-,-,,-,3.46%,2.91%,2.69%,6.08%,3.09%,1.82%,,,,
1847,Eighty Jewellers,Total Exp. Ann.,-2.1%,11.3%,,107.2,79.2,92.3,114.2,73.7,62.8,80.5,,,,
1848,Eighty Jewellers,EBITDA Ann.,-,-,,-,2.9,3.1,4.1,5.2,2.4,1.8,,,,
1849,Eighty Jewellers,EBITDA Ann. margin %,-,-,,-,3.59%,3.31%,3.52%,6.56%,3.67%,2.23%,,,,
1850,Eighty Jewellers,Interest Ann.,23.9%,-,,1.9,0.9,1,1,,,,,,,
1851,Eighty Jewellers,Depr.,0%,-19.7%,,0.1,0.1,0.1,0.1,0.2,0.3,0.4,,,,
1852,Eighty Jewellers,PBT Ann.,-6.9%,3.5%,,2.5,1.9,2,3.1,5,2.1,1.4,,,,
1853,Eighty Jewellers,Tax Ann.,-11.2%,3.1%,,0.7,0.5,0.6,1,1.1,0.6,0.4,,,,
1854,Eighty Jewellers,PAT Before ExtraOrdinary Items Ann.,-3.3%,4.8%,,1.9,1.5,1.4,2.1,3.8,1.5,1,,,,
1855,Eighty Jewellers,Net Profit Ann.,-3.3%,4.8%,,1.9,1.5,1.4,2.1,3.8,1.5,1,,,,
1856,Eighty Jewellers,NPM Ann. %,-1.9%,-5.8%,,1.68%,1.79%,1.51%,1.78%,4.90%,2.27%,1.22%,,,,
1857,Eighty Jewellers,EPS Adj. latest Ann.,-3.5%,5.2%,,1.8,1.4,1.4,2,3.8,1.4,1,,,,
1858,Eighty Jewellers,Annual Reports,,,,,,,,,,,,,,
1859,Sunrise Efficient,Total Rev. Ann.,25.8%,,,129.7,111.5,97.7,65.1,26.2,,,,,,
1860,Sunrise Efficient,Operating Exp. Ann.,-,,,-,98.7,85.4,57.6,25.6,,,,,,
1861,Sunrise Efficient,Operating Profit Ann.,-,,,-,12.1,11.4,6.7,0.6,,,,,,
1862,Sunrise Efficient,OPM Ann. %,-,,,-,10.82%,11.71%,10.24%,2.10%,,,,,,
1863,Sunrise Efficient,Total Exp. Ann.,26.2%,,,117.5,100.5,86.6,58.5,25.9,,,,,,
1864,Sunrise Efficient,EBITDA Ann.,-,,,-,12.8,12.3,7.5,0.6,,,,,,
1865,Sunrise Efficient,EBITDA Ann. margin %,-,,,-,11.49%,12.63%,11.52%,2.28%,,,,,,
1866,Sunrise Efficient,Interest Ann.,-9.1%,,,0.6,1.4,1,0.8,0.3,,,,,,
1867,Sunrise Efficient,Depr.,71%,,,0.5,0.3,0.2,0.1,0,,,,,,
1868,Sunrise Efficient,PBT Ann.,22.4%,,,12.3,11,11.2,6.7,0.3,,,,,,
1869,Sunrise Efficient,Tax Ann.,19.9%,,,3.1,2.9,2.8,1.8,0.1,,,,,,
1870,Sunrise Efficient,PAT Before ExtraOrdinary Items Ann.,23.4%,,,9.2,8.1,8.4,4.9,0.2,,,,,,
1871,Sunrise Efficient,Net Profit Ann.,23.4%,,,9.2,8.1,8,4.9,0.2,,,,,,
1872,Sunrise Efficient,NPM Ann. %,-2.1%,,,7.14%,7.32%,8.26%,7.60%,0.74%,,,,,,
1873,Sunrise Efficient,EPS Adj. latest Ann.,23.4%,,,6.2,5.4,5.3,3.3,0.1,,,,,,
1874,Sunrise Efficient,Annual Reports,,,,,,,,,,,,,,
1875,Dhyaani Tradeventures,Total Rev. Ann.,25.4%,26%,,,29.8,9.4,21.8,15.1,7.1,9.4,,,,
1876,Dhyaani Tradeventures,Operating Exp. Ann.,24.4%,25.4%,,,28.5,9.5,20.8,14.8,7.2,9.2,,,,
1877,Dhyaani Tradeventures,Operating Profit Ann.,-,64.4%,,,1.2,-0.3,-0.5,-0.2,-0.1,0.1,,,,
1878,Dhyaani Tradeventures,OPM Ann. %,-,23%,,,4.06%,-2.78%,-2.34%,-1.12%,-1.33%,1.44%,,,,
1879,Dhyaani Tradeventures,Total Exp. Ann.,24.7%,25.6%,,,28.7,9.5,20.8,14.8,7.2,9.2,,,,
1880,Dhyaani Tradeventures,EBITDA Ann.,51.8%,69.5%,,,1.4,-0.1,1,0.4,-0.1,0.1,,,,
1881,Dhyaani Tradeventures,EBITDA Ann. margin %,23.4%,26%,,,4.58%,-0.52%,4.74%,2.44%,-1.33%,1.44%,,,,
1882,Dhyaani Tradeventures,Interest Ann.,-,-,,,0.2,,,,,,,,,
1883,Dhyaani Tradeventures,Depr.,-,-,,,0,0,,,,,,,,
1884,Dhyaani Tradeventures,PBT Ann.,35.7%,58.5%,,,1,-0.1,1,0.4,-0.1,0.1,,,,
1885,Dhyaani Tradeventures,Tax Ann.,44.2%,-,,,0.3,0,0.3,0.1,-0,0,,,,
