,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
1525,Shyam Metalics,Liquidity Ratio,,,,,,,,,,,,,,
1526,Shyam Metalics,Valuation Ratio,,,,,,,,,,,,,,
1527,Shyam Metalics,Total Debt to Total Equity Ann.,0%,-19.7%,,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.2,,
1528,Navoday Enterprises,BVSH Ann.,-18.5%,-63.5%,,,11.3,11,21.5,20.9,18.5,"1,744.7","1,394",,,
1529,Navoday Enterprises,RoA Ann. %,-14%,-22%,,,1.97%,1.44%,2.78%,3.10%,8.18%,6.83%,10.48%,,,
1530,Navoday Enterprises,ROE Ann. %,-33.4%,-30.2%,,,3.32%,1.86%,5.28%,11.22%,39.25%,20.10%,39.93%,,,
1531,Navoday Enterprises,ROCE Ann. %,-38.2%,-28%,,,4.44%,2.48%,8.78%,18.81%,37.82%,22.98%,47.26%,,,
1532,Navoday Enterprises,Profitability Ratio,,,,,,,,,,,,,,
1533,Navoday Enterprises,Liquidity Ratio,,,,,,,,,,,,,,
1534,Navoday Enterprises,Valuation Ratio,,,,,,,,,,,,,,
1535,Navoday Enterprises,Total Debt to Total Equity Ann.,,,,,,,,,,,,,,
1536,Abhishek Integrations,BVSH Ann.,-13.1%,6.2%,,17,15.3,28.1,25.9,14.1,12.6,10.1,10,,,
1537,Abhishek Integrations,RoA Ann. %,4.5%,-14.4%,,5.08%,4.72%,4.73%,4.45%,3.27%,11.05%,0.94%,,,,
1538,Abhishek Integrations,ROE Ann. %,15.7%,-12.9%,,9.99%,8.32%,7.94%,6.45%,4.17%,19.95%,1.12%,,,,
1539,Abhishek Integrations,ROCE Ann. %,33.8%,-7%,,19.43%,16.47%,13.56%,8.12%,6.15%,27.94%,1.54%,-41.86%,,,
1540,Abhishek Integrations,Profitability Ratio,,,,,,,,,,,,,,
1541,Abhishek Integrations,Liquidity Ratio,,,,,,,,,,,,,,
1542,Abhishek Integrations,Valuation Ratio,,,,,,,,,,,,,,
1543,Abhishek Integrations,Total Debt to Total Equity Ann.,,,,0.8,0.6,0.5,0.3,0,,,0.3,,,
1544,Kuberan Global Edu,BVSH Ann.,-6.6%,1%,,10.6,12.8,12.9,13,10.5,10.1,10.2,2.4,,,
1545,Kuberan Global Edu,RoA Ann. %,-,-,,-20.47%,-0.73%,-0.52%,-0.50%,0.28%,1.05%,1.78%,14.27%,,,
1546,Kuberan Global Edu,ROE Ann. %,-,-,,-20.49%,-0.73%,-0.52%,-0.50%,0.28%,1.08%,1.89%,19.35%,,,
1547,Kuberan Global Edu,ROCE Ann. %,-,-,,-20.49%,-0.73%,-0.52%,-0.46%,0.61%,1.82%,3.19%,20.49%,,,
1548,Kuberan Global Edu,Profitability Ratio,,,,,,,,,,,,,,
1549,Kuberan Global Edu,Liquidity Ratio,,,,,,,,,,,,,,
1550,Kuberan Global Edu,Valuation Ratio,,,,,,,,,,,,,,
1551,Kuberan Global Edu,Total Debt to Total Equity Ann.,,,,,,,,0,0,0,0.3,,,
1552,Macrotech Developers,BVSH Ann.,-8.9%,14.2%,,191.5,170.9,260.9,253.3,115.1,98.7,80.6,107.4,50.6,45.6,41
1553,Macrotech Developers,RoA Ann. %,14.3%,29.1%,,4.49%,2.44%,0.75%,3.01%,0.33%,1.25%,3.40%,1.26%,1.30%,0.40%,0.31%
1554,Macrotech Developers,ROE Ann. %,7.2%,0.7%,,11.46%,6.84%,2.42%,9.29%,2.68%,11.08%,37.99%,8.25%,7.32%,3.58%,3.19%
1555,Macrotech Developers,ROCE Ann. %,8.4%,-12.6%,,17.34%,13.02%,13.45%,13.61%,23.94%,33.98%,54.69%,12.69%,23.80%,8.49%,9.27%
1556,Macrotech Developers,Profitability Ratio,,,,,,,,,,,,,,
1557,Macrotech Developers,Liquidity Ratio,,,,,,,,,,,,,,
1558,Macrotech Developers,Valuation Ratio,,,,,,,,,,,,,,
1559,Macrotech Developers,Total Debt to Total Equity Ann.,-23.7%,-37.8%,,0.4,0.5,0.8,0.9,3.4,4.3,5.3,3.3,3.5,6.2,7.9
1560,Jetmall Spices,BVSH Ann.,-1.3%,3.9%,,15.1,16.3,16.2,15.7,12.7,12.5,12.1,11.6,,,
1561,Jetmall Spices,RoA Ann. %,-,-,,-8.22%,0.43%,2.83%,0.08%,0.95%,1.66%,0.88%,1.47%,,,
1562,Jetmall Spices,ROE Ann. %,-,-,,-8.25%,0.43%,3.00%,0.08%,1.06%,3.36%,4.14%,6.29%,,,
1563,Jetmall Spices,ROCE Ann. %,-,-,,-8.66%,0.65%,4.06%,-0.34%,1.95%,14.81%,9.81%,13.96%,,,
1564,Jetmall Spices,Profitability Ratio,,,,,,,,,,,,,,
1565,Jetmall Spices,Liquidity Ratio,,,,,,,,,,,,,,
1566,Jetmall Spices,Valuation Ratio,,,,,,,,,,,,,,
1567,Jetmall Spices,Total Debt to Total Equity Ann.,,,,,,,0,0.1,0.6,2,1.5,,,
1568,Rajeshwari Cans,BVSH Ann.,-7.9%,-0.7%,,11.4,19.1,16.6,14.6,11.7,11.8,10.8,10,,,
1569,Rajeshwari Cans,RoA Ann. %,48.4%,34.1%,,6.54%,6.15%,5.54%,2.00%,1.40%,1.51%,1.19%,0.96%,,,
1570,Rajeshwari Cans,ROE Ann. %,47.5%,13.6%,,15.96%,13.20%,12.22%,4.97%,5.73%,8.44%,7.76%,5.65%,,,
1571,Rajeshwari Cans,ROCE Ann. %,27.2%,6%,,19.72%,16.61%,16.74%,9.59%,11.74%,14.76%,20.03%,19.07%,,,
1572,Rajeshwari Cans,Profitability Ratio,,,,,,,,,,,,,,
1573,Rajeshwari Cans,Liquidity Ratio,,,,,,,,,,,,,,
1574,Rajeshwari Cans,Valuation Ratio,,,,,,,,,,,,,,
1575,Rajeshwari Cans,Total Debt to Total Equity Ann.,-3.9%,-21%,,0.8,0.4,0.6,0.9,1.6,2.6,3,2.9,,,
1576,V-Marc,BVSH Ann.,36.7%,28.6%,,77.6,46.8,35,30.4,25,22.1,19.1,16.7,15,,
1577,V-Marc,RoA Ann. %,29.2%,8.2%,,5.58%,5.91%,4.24%,2.59%,4.41%,3.77%,5.52%,3.49%,4.27%,,
1578,V-Marc,ROE Ann. %,38.3%,6.4%,,19.05%,25.20%,13.10%,7.20%,13.81%,13.94%,15.98%,10.39%,14.16%,,
1579,V-Marc,ROCE Ann. %,24.1%,0.4%,,29.97%,34.45%,23.42%,15.69%,26.22%,29.36%,32.28%,31.00%,30.74%,,
1580,V-Marc,Profitability Ratio,,,,,,,,,,,,,,
1581,V-Marc,Liquidity Ratio,,,,,,,,,,,,,,
1582,V-Marc,Valuation Ratio,,,,,,,,,,,,,,
1583,V-Marc,Total Debt to Total Equity Ann.,4%,-5.6%,,0.9,1.3,1,0.8,1.1,1.2,1.2,1.5,1.4,,
1584,Barbeque-Nation,BVSH Ann.,-1.9%,29.9%,,100.4,106.5,110.1,106.3,47.4,27.1,61.1,80.9,56.2,100,92.3
1585,Barbeque-Nation,RoA Ann. %,-,-,,-2.97%,-2.23%,0.55%,-1.98%,-6.74%,-11.08%,-4.99%,6.25%,5.04%,5.20%,8.38%
1586,Barbeque-Nation,ROE Ann. %,-,-,,-8.99%,-6.33%,1.56%,-5.20%,-43.69%,-122.27%,-21.64%,11.16%,9.60%,9.58%,12.63%
1587,Barbeque-Nation,ROCE Ann. %,2.3%,-19.2%,,3.17%,3.63%,6.96%,2.96%,-3.00%,9.21%,20.32%,21.07%,18.79%,17.81%,24.19%
1588,Barbeque-Nation,Profitability Ratio,,,,,,,,,,,,,,
1589,Barbeque-Nation,Liquidity Ratio,,,,,,,,,,,,,,
1590,Barbeque-Nation,Valuation Ratio,,,,,,,,,,,,,,
1591,Barbeque-Nation,Total Debt to Total Equity Ann.,0%,-46.1%,,0.1,0.1,0,0.1,0.5,2.2,0.5,0.3,0.4,0.3,0.2
1592,Siddhika Coatings,BVSH Ann.,-5.5%,-2.8%,,62.5,100.8,83.1,74.1,76,72,617.4,488,393.7,,
1593,Siddhika Coatings,RoA Ann. %,43.8%,6.4%,,17.73%,12.24%,10.59%,5.96%,4.36%,13.02%,16.94%,16.71%,17.99%,,
1594,Siddhika Coatings,ROE Ann. %,46.4%,4.7%,,22.09%,16.17%,13.72%,7.04%,5.23%,17.57%,23.88%,22.39%,26.05%,,
1595,Siddhika Coatings,ROCE Ann. %,49.5%,3.9%,,28.74%,22.27%,17.65%,8.60%,7.03%,23.77%,33.21%,31.30%,39.52%,,
1596,Siddhika Coatings,Profitability Ratio,,,,,,,,,,,,,,
1597,Siddhika Coatings,Liquidity Ratio,,,,,,,,,,,,,,
1598,Siddhika Coatings,Valuation Ratio,,,,,,,,,,,,,,
1599,Siddhika Coatings,Total Debt to Total Equity Ann.,,,,,,,0,0,0,0,0,0,,
1600,EKI Energy Services,BVSH Ann.,-38.2%,-35.3%,,140.8,150.5,196.8,595.8,49.3,"1,241.2",329.1,193.1,,,
1601,EKI Energy Services,RoA Ann. %,-85%,-62.4%,,0.23%,-19.49%,13.46%,68.33%,47.16%,30.76%,16.50%,9.72%,,,
1602,EKI Energy Services,ROE Ann. %,-84.3%,-65.4%,,0.36%,-32.55%,22.87%,93.61%,75.07%,72.71%,41.34%,27.87%,,,
1603,EKI Energy Services,ROCE Ann. %,-88.3%,-70.2%,,0.20%,-20.39%,22.51%,125.94%,97.46%,84.77%,58.06%,43.54%,,,
1604,EKI Energy Services,Profitability Ratio,,,,,,,,,,,,,,
1605,EKI Energy Services,Liquidity Ratio,,,,,,,,,,,,,,
1606,EKI Energy Services,Valuation Ratio,,,,,,,,,,,,,,
1607,EKI Energy Services,Total Debt to Total Equity Ann.,-,-,,,0,0.1,,0.1,0.2,0.8,1.4,,,
1608,Niks Technology,BVSH Ann.,65.8%,21.7%,,124.8,100.9,34.6,27.4,27.4,46.8,6,7,10.1,9.4,
1609,Niks Technology,RoA Ann. %,312.1%,-19.5%,,7.00%,8.07%,8.66%,0.10%,10.52%,20.70%,-2.44%,-6.88%,1.45%,0.45%,
1610,Niks Technology,ROE Ann. %,263.6%,-39.3%,,7.21%,10.37%,20.62%,0.15%,16.52%,87.16%,-15.00%,-46.04%,6.70%,2.48%,
1611,Niks Technology,ROCE Ann. %,81.2%,-39.5%,,10.41%,14.98%,28.47%,1.75%,24.00%,128.12%,-20.83%,-61.87%,10.10%,4.05%,
1612,Niks Technology,Profitability Ratio,,,,,,,,,,,,,,
1613,Niks Technology,Liquidity Ratio,,,,,,,,,,,,,,
1614,Niks Technology,Valuation Ratio,,,,,,,,,,,,,,
1615,Niks Technology,Total Debt to Total Equity Ann.,,,,,0,,,,0.4,3,3.9,3.5,3.8,
1616,Nazara Technologies,BVSH Ann.,5.7%,21.6%,,326.7,305,138.3,276.5,154.3,122.7,92,82.4,461.8,,
1617,Nazara Technologies,RoA Ann. %,-,-10.9%,,1.14%,2.04%,-2.59%,-3.67%,0.14%,2.03%,0.82%,-4.23%,8.65%,,
1618,Nazara Technologies,ROE Ann. %,-,-4.3%,,1.77%,2.83%,-2.62%,-3.76%,0.17%,2.21%,0.87%,-4.68%,10.06%,,
1619,Nazara Technologies,ROCE Ann. %,-,-3%,,2.73%,4.71%,-2.30%,-3.80%,-0.14%,3.18%,1.23%,14.36%,14.42%,,
1620,Nazara Technologies,Profitability Ratio,,,,,,,,,,,,,,
1621,Nazara Technologies,Liquidity Ratio,,,,,,,,,,,,,,
1622,Nazara Technologies,Valuation Ratio,,,,,,,,,,,,,,
1623,Nazara Technologies,Total Debt to Total Equity Ann.,,,,0.1,,,,,,,,,,
1624,Suryoday Small Finance Bank,BVSH Ann.,8.5%,8.1%,,181.3,170,149.3,141.8,150.5,123.1,107.9,80,78.1,51.5,
1625,Suryoday Small Finance Bank,RoA Ann. %,-,-18.7%,,0.73%,1.74%,0.78%,-1.13%,0.17%,2.06%,2.30%,0.46%,0.94%,2.30%,
1626,Suryoday Small Finance Bank,ROE Ann. %,-,-10.5%,,5.96%,11.96%,4.90%,-6.18%,0.74%,10.40%,9.83%,1.87%,3.01%,13.89%,
1627,Suryoday Small Finance Bank,ROCE Ann. %,1.1%,-6.3%,,8.13%,8.98%,8.14%,7.87%,8.39%,11.24%,11.21%,9.64%,9.91%,12.24%,-
1628,Suryoday Small Finance Bank,Profitability Ratio,,,,,,,,,,,,,,
1629,Suryoday Small Finance Bank,Liquidity Ratio,,,,,,,,,,,,,,
1630,Suryoday Small Finance Bank,Valuation Ratio,,,,,,,,,,,,,,
1631,Suryoday Small Finance Bank,Total Debt to Total Equity Ann.,-6.3%,3.1%,,1.4,1.4,1.8,1.7,1,1.2,1.3,1.3,2,4.8,
1632,Kalyan Jewellers,BVSH Ann.,13.7%,13.9%,,46.6,40.7,35.6,31.7,29.4,24.3,23.9,23.4,17.6,,
1633,Kalyan Jewellers,RoA Ann. %,19.6%,15.2%,,4.72%,4.66%,4.23%,2.76%,1.74%,2.33%,0.74%,2.07%,2.07%,,
1634,Kalyan Jewellers,ROE Ann. %,31.4%,14.2%,,14.88%,14.25%,10.63%,6.56%,4.56%,7.67%,2.23%,7.01%,7.73%,,
1635,Kalyan Jewellers,ROCE Ann. %,13.2%,1.8%,,20.88%,21.24%,18.31%,14.41%,13.70%,19.12%,13.06%,19.98%,25.85%,,
1636,Kalyan Jewellers,Profitability Ratio,,,,,,,,,,,,,,
1637,Kalyan Jewellers,Liquidity Ratio,,,,,,,,,,,,,,
1638,Kalyan Jewellers,Valuation Ratio,,,,,,,,,,,,,,
1639,Kalyan Jewellers,Total Debt to Total Equity Ann.,-34.1%,-30.1%,,0.2,0.8,0.7,0.7,0.8,1.2,1.3,0.8,1.6,,
1640,Craftsman Automation,BVSH Ann.,30.3%,26.9%,,"1,197.3",829.4,649.3,540.8,463.3,363.7,348.4,"6,133.6","10,264.3",,
1641,Craftsman Automation,RoA Ann. %,-23%,11.7%,,2.73%,6.47%,7.14%,5.97%,4.09%,1.57%,4.18%,1.63%,4.10%,,
1642,Craftsman Automation,ROE Ann. %,-21.4%,6.4%,,6.81%,18.36%,17.33%,14.04%,9.88%,5.00%,13.43%,5.20%,12.77%,,
1643,Craftsman Automation,ROCE Ann. %,-17.9%,-4.3%,,10.80%,19.47%,19.41%,19.52%,16.15%,13.42%,18.74%,14.25%,11.50%,,
1644,Craftsman Automation,Profitability Ratio,,,,,,,,,,,,,,
1645,Craftsman Automation,Liquidity Ratio,,,,,,,,,,,,,,
1646,Craftsman Automation,Valuation Ratio,,,,,,,,,,,,,,
1647,Craftsman Automation,Total Debt to Total Equity Ann.,5.3%,-11.6%,,0.7,0.9,0.7,0.6,0.6,1.3,1.2,1.1,1.1,,
1648,Laxmi Organic Ind,BVSH Ann.,12.2%,-6.8%,,69,66.6,53.5,48.8,39.6,98,91,379.3,303.8,233.7,210
1649,Laxmi Organic Ind,RoA Ann. %,-29%,-12.7%,,3.88%,5.48%,5.78%,10.84%,7.06%,7.67%,8.12%,9.11%,11.51%,4.16%,3.30%
1650,Laxmi Organic Ind,ROE Ann. %,-30%,-19.1%,,6.17%,8.47%,9.49%,17.97%,11.73%,17.83%,17.07%,20.21%,23.27%,10.50%,8.91%
1651,Laxmi Organic Ind,ROCE Ann. %,-25.6%,-8%,,9.27%,11.64%,12.71%,22.51%,15.51%,14.10%,21.23%,27.04%,25.54%,15.48%,16.33%
1652,Laxmi Organic Ind,Profitability Ratio,,,,,,,,,,,,,,
1653,Laxmi Organic Ind,Liquidity Ratio,,,,,,,,,,,,,,
1654,Laxmi Organic Ind,Valuation Ratio,,,,,,,,,,,,,,
1655,Laxmi Organic Ind,Total Debt to Total Equity Ann.,0%,-12.9%,,0.1,0.1,0.3,0.1,0,0.2,0.2,0.5,0.3,0.7,0.9
1656,Anupam Rasayan,BVSH Ann.,14.1%,17.7%,,255.2,249.3,219.6,172,157.4,113,96.4,86.3,48.8,29.5,21.5
1657,Anupam Rasayan,RoA Ann. %,-34.3%,-14.2%,,1.48%,2.69%,4.72%,5.22%,3.04%,3.18%,3.82%,3.95%,5.50%,8.86%,12.00%
1658,Anupam Rasayan,ROE Ann. %,-33.3%,-22.7%,,2.59%,4.28%,7.14%,8.74%,4.44%,9.37%,10.42%,8.95%,14.27%,28.95%,33.75%
1659,Anupam Rasayan,ROCE Ann. %,-18.6%,-9.9%,,5.91%,8.46%,10.80%,10.94%,8.95%,9.97%,9.23%,8.47%,13.68%,23.53%,37.36%
1660,Anupam Rasayan,Profitability Ratio,,,,,,,,,,,,,,
1661,Anupam Rasayan,Liquidity Ratio,,,,,,,,,,,,,,
1662,Anupam Rasayan,Valuation Ratio,,,,,,,,,,,,,,
1663,Anupam Rasayan,Total Debt to Total Equity Ann.,0%,-18.6%,,0.5,0.4,0.3,0.5,0.3,1.4,1.3,0.9,1.2,1.7,1.2
1664,Knowledge Marine Engg,BVSH Ann.,66.3%,41.7%,,201.3,146.5,121.3,43.8,24.8,35.2,21.3,"1,868.5",715.1,222,
1665,Knowledge Marine Engg,RoA Ann. %,-19.5%,-0.1%,,12.49%,13.97%,23.05%,23.93%,15.94%,12.57%,4.04%,13.68%,19.43%,22.00%,
1666,Knowledge Marine Engg,ROE Ann. %,-19.2%,-10.2%,,22.90%,17.21%,35.57%,43.45%,25.73%,39.29%,18.31%,61.72%,68.95%,95.49%,
1667,Knowledge Marine Engg,ROCE Ann. %,-19.4%,-3.1%,,24.32%,24.20%,46.48%,46.40%,29.77%,28.49%,9.12%,24.68%,78.94%,141.49%,
1668,Knowledge Marine Engg,Profitability Ratio,,,,,,,,,,,,,,
1669,Knowledge Marine Engg,Liquidity Ratio,,,,,,,,,,,,,,
1670,Knowledge Marine Engg,Valuation Ratio,,,,,,,,,,,,,,
1671,Knowledge Marine Engg,Total Debt to Total Equity Ann.,6.3%,-17.8%,,0.6,0.1,0.2,0.5,0.5,1.6,1.6,1.6,0.3,1.3,
1672,Easy Trip Planners,BVSH Ann.,-43.3%,-26.8%,,2,3.5,2.1,11,15.2,9.5,6.3,60.7,,,
1673,Easy Trip Planners,RoA Ann. %,-25.8%,-5.4%,,9.30%,11.53%,19.25%,22.72%,16.35%,12.27%,9.87%,0.01%,,,
1674,Easy Trip Planners,ROE Ann. %,-30.7%,-15.1%,,14.90%,17.05%,36.27%,44.71%,37.66%,33.73%,35.31%,0.06%,,,
1675,Easy Trip Planners,ROCE Ann. %,-34.2%,-13.4%,,17.18%,34.06%,49.86%,60.44%,46.52%,35.31%,43.20%,26.76%,,,
1676,Easy Trip Planners,Profitability Ratio,,,,,,,,,,,,,,
1677,Easy Trip Planners,Liquidity Ratio,,,,,,,,,,,,,,
1678,Easy Trip Planners,Valuation Ratio,,,,,,,,,,,,,,
1679,Easy Trip Planners,Total Debt to Total Equity Ann.,,,,0.1,0,0.2,0.2,,,,,,,
1680,MTAR Technologies,BVSH Ann.,12%,23.1%,,237.6,220.2,201.8,169,155,84.1,83.3,72.8,68.7,74,74
1681,MTAR Technologies,RoA Ann. %,-17.1%,-12%,,4.77%,5.59%,9.79%,8.36%,7.85%,9.04%,12.84%,2.19%,-5.12%,0.06%,-1.51%
1682,MTAR Technologies,ROE Ann. %,-14.3%,-12%,,7.36%,8.30%,16.76%,11.71%,9.66%,13.91%,16.68%,3.12%,-7.77%,0.08%,-2.21%
1683,MTAR Technologies,ROCE Ann. %,-10.7%,-14.6%,,11.24%,11.91%,21.51%,15.80%,14.45%,24.73%,18.92%,9.42%,-8.18%,3.45%,0.15%
1684,MTAR Technologies,Profitability Ratio,,,,,,,,,,,,,,
1685,MTAR Technologies,Liquidity Ratio,,,,,,,,,,,,,,
1686,MTAR Technologies,Valuation Ratio,,,,,,,,,,,,,,
1687,MTAR Technologies,Total Debt to Total Equity Ann.,0%,14.9%,,0.2,0.3,0.2,0.2,0,0.1,0.1,0.1,0.2,0.1,0.2
1688,Adjia Technologies,BVSH Ann.,0.5%,37.7%,,25.7,25.1,24.3,25.3,27.2,5.2,-58.3,-56.8,-56.5,-54.2,
1689,Adjia Technologies,RoA Ann. %,-,-51.7%,,2.24%,3.05%,-4.04%,-7.24%,-7.75%,85.58%,-241.44%,-17.91%,-116.58%,"-2,756.33%",
1690,Adjia Technologies,ROE Ann. %,-,-51.7%,,2.36%,3.22%,-4.17%,-7.46%,-8.09%,90.14%,,,,,
1691,Adjia Technologies,ROCE Ann. %,-,-,,-3.60%,3.55%,-4.10%,-7.38%,-7.71%,65.40%,2.63%,0.52%,4.07%,118.46%,
1692,Adjia Technologies,Profitability Ratio,,,,,,,,,,,,,,
1693,Adjia Technologies,Liquidity Ratio,,,,,,,,,,,,,,
1694,Adjia Technologies,Valuation Ratio,,,,,,,,,,,,,,
1695,Adjia Technologies,Total Debt to Total Equity Ann.,,,,0,0,0,0,0,,-1,-1,-1,-1,
1696,Heranba Industries,BVSH Ann.,9%,23%,,231.5,219.3,204,178.6,132,82.2,58.4,201.8,149.4,126.6,108.8
1697,Heranba Industries,RoA Ann. %,-43.6%,-27.3%,,3.18%,4.74%,9.49%,17.69%,18.28%,15.64%,13.45%,10.40%,6.16%,4.80%,5.30%
1698,Heranba Industries,ROE Ann. %,-39.6%,-28.2%,,5.83%,7.56%,13.49%,26.46%,29.20%,30.46%,33.04%,29.77%,16.94%,16.90%,22.00%
1699,Heranba Industries,ROCE Ann. %,-33.1%,-23.9%,,10.64%,11.45%,18.35%,35.52%,39.70%,41.78%,55.71%,52.88%,37.60%,38.36%,45.93%
1700,Heranba Industries,Profitability Ratio,,,,,,,,,,,,,,
1701,Heranba Industries,Liquidity Ratio,,,,,,,,,,,,,,
1702,Heranba Industries,Valuation Ratio,,,,,,,,,,,,,,
1703,Heranba Industries,Total Debt to Total Equity Ann.,44.2%,24.6%,,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.5,0.7,1,1.1
1704,Pavna Industries,BVSH Ann.,17.4%,7.1%,,138.1,53.5,47.1,85.4,74.9,98,863.9,629.8,501.4,417.8,342.1
1705,Pavna Industries,RoA Ann. %,-4.9%,-5.5%,,3.23%,3.54%,3.69%,3.76%,4.22%,4.29%,9.55%,7.29%,5.31%,5.28%,7.25%
1706,Pavna Industries,ROE Ann. %,-30.2%,-23.5%,,4.18%,11.93%,12.70%,12.31%,11.61%,15.95%,27.09%,20.41%,16.67%,18.19%,22.86%
1707,Pavna Industries,ROCE Ann. %,-22.6%,-14.9%,,9.97%,23.92%,20.61%,21.52%,17.99%,22.34%,38.95%,31.35%,27.83%,30.86%,28.80%
1708,Pavna Industries,Profitability Ratio,,,,,,,,,,,,,,
1709,Pavna Industries,Liquidity Ratio,,,,,,,,,,,,,,
1710,Pavna Industries,Valuation Ratio,,,,,,,,,,,,,,
1711,Pavna Industries,Total Debt to Total Equity Ann.,-47.7%,-33.2%,,0.2,1.7,1.5,1.4,0.9,1.5,0.8,1.1,1.5,1.8,1.5
1712,Party Cruisers,BVSH Ann.,-4.1%,6.8%,,,27.6,40.5,33.7,31.3,22.7,19.9,"1,226.2",,,
1713,Party Cruisers,RoA Ann. %,83.4%,-0.1%,,,16.09%,12.96%,5.99%,2.61%,8.15%,16.19%,14.57%,,,
1714,Party Cruisers,ROE Ann. %,89%,-3.3%,,,20.26%,16.82%,7.04%,3.00%,10.80%,23.98%,24.10%,,,
1715,Party Cruisers,ROCE Ann. %,87.6%,-5%,,,26.55%,28.71%,9.82%,4.02%,17.44%,34.28%,31.77%,,,
1716,Party Cruisers,Profitability Ratio,,,,,,,,,,,,,,
1717,Party Cruisers,Liquidity Ratio,,,,,,,,,,,,,,
1718,Party Cruisers,Valuation Ratio,,,,,,,,,,,,,,
1719,Party Cruisers,Total Debt to Total Equity Ann.,-,-,,,0,0.1,0,0,0.1,0,0.1,,,
1720,RailTel Corporation,BVSH Ann.,9.7%,8%,,62.3,56.9,51,47.2,43.7,42.4,40,38.9,36.1,33,31.3
1721,RailTel Corporation,RoA Ann. %,-8.4%,-1.1%,,5.80%,6.07%,5.73%,7.55%,5.36%,6.13%,5.09%,6.91%,5.49%,4.69%,5.87%
1722,RailTel Corporation,ROE Ann. %,2.9%,8.1%,,14.99%,13.47%,11.45%,13.74%,10.00%,10.16%,8.55%,12.50%,10.94%,9.81%,12.04%
1723,RailTel Corporation,ROCE Ann. %,3.8%,4.6%,,19.20%,18.43%,14.21%,17.15%,12.50%,15.33%,15.40%,12.13%,12.44%,11.86%,9.59%
1724,RailTel Corporation,Profitability Ratio,,,,,,,,,,,,,,
1725,RailTel Corporation,Liquidity Ratio,,,,,,,,,,,,,,
1726,RailTel Corporation,Valuation Ratio,,,,,,,,,,,,,,
1727,RailTel Corporation,Total Debt to Total Equity Ann.,,,,,,,,,,,,,,
1728,Nureca,BVSH Ann.,-1.6%,5.3%,,194.3,193.1,195.3,203.7,163.3,149.9,46.6,25.9,10.2,,
1729,Nureca,RoA Ann. %,-73.1%,-54.5%,,0.40%,-0.87%,-4.07%,20.63%,25.03%,20.57%,1.62%,4.66%,0.29%,,
1730,Nureca,ROE Ann. %,-73.2%,-60.2%,,0.43%,-0.92%,-4.31%,22.23%,28.49%,42.85%,44.49%,60.42%,2.38%,,
1731,Nureca,ROCE Ann. %,-64.9%,-49.3%,,1.29%,-1.04%,-5.31%,29.91%,38.35%,38.67%,64.63%,91.80%,9.61%,,
1732,Nureca,Profitability Ratio,,,,,,,,,,,,,,
1733,Nureca,Liquidity Ratio,,,,,,,,,,,,,,
1734,Nureca,Valuation Ratio,,,,,,,,,,,,,,
1735,Nureca,Total Debt to Total Equity Ann.,,,,0,,,,0,0.6,,,,,
1736,MRP Agro,BVSH Ann.,4.2%,3.2%,,29.3,12.9,26.9,25.9,24.8,25,14.8,,,,
1737,MRP Agro,RoA Ann. %,66.2%,18.2%,,19.82%,6.55%,3.58%,4.32%,3.51%,8.60%,4.56%,,,,
1738,MRP Agro,ROE Ann. %,68.9%,13.7%,,21.17%,7.69%,3.80%,4.39%,3.55%,11.15%,32.37%,,,,
1739,MRP Agro,ROCE Ann. %,67.5%,16.8%,,28.10%,9.87%,5.58%,5.98%,4.88%,12.92%,12.48%,,,,
1740,MRP Agro,Profitability Ratio,,,,,,,,,,,,,,
1741,MRP Agro,Liquidity Ratio,,,,,,,,,,,,,,
1742,MRP Agro,Valuation Ratio,,,,,,,,,,,,,,
1743,MRP Agro,Total Debt to Total Equity Ann.,,,,,0.1,0.1,,,0.2,4,,,,
1744,Brookfield Real Estate,BVSH Ann.,-32.7%,-,,92.8,282,288.8,304.6,302.3,-383.8,-460.6,"-1,752.7",,,
1745,Brookfield Real Estate,RoA Ann. %,-48.2%,19.8%,,0.69%,0.09%,0.89%,4.95%,0.74%,0.28%,-0.31%,3.29%,,,
1746,Brookfield Real Estate,ROE Ann. %,-35.8%,-,,1.31%,0.23%,1.57%,4.95%,0.75%,-0.60%,,-6.04%,,,
1747,Brookfield Real Estate,ROCE Ann. %,3%,-12.9%,,5.43%,3.83%,4.09%,4.97%,0.75%,10.82%,12.63%,56.70%,,,
1748,Brookfield Real Estate,Profitability Ratio,,,,,,,,,,,,,,
1749,Brookfield Real Estate,Liquidity Ratio,,,,,,,,,,,,,,
1750,Brookfield Real Estate,Valuation Ratio,,,,,,,,,,,,,,
1751,Brookfield Real Estate,Total Debt to Total Equity Ann.,,,,0.7,1.2,0.7,,,-2.7,-2.5,-1.3,,,
1752,Stove Kraft,BVSH Ann.,8.7%,-,,142.4,132.9,122.1,110.8,92.5,-24.3,-24.6,22.2,20.8,,
1753,Stove Kraft,RoA Ann. %,-25.5%,36.6%,,3.19%,3.11%,3.98%,7.71%,14.29%,0.67%,0.44%,0.89%,0.40%,,
